temp,rain_1h,snow_1h,clouds_all,date_time,traffic_volume,hour,day_of_week,is_weekend,is_holiday,is_peak_hour,hour_sin,hour_cos,weather_main_grouped,congestion_level
275.57,0.0,0.0,90,2013-04-22 10:00:00,4426,10,Monday,0,0,0,0.49999999999999994,-0.8660254037844387,Rain,High
276.69,0.0,0.0,75,2013-04-22 11:00:00,4546,11,Monday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,High
278.0,0.0,0.0,90,2013-04-22 12:00:00,4815,12,Monday,0,0,0,1.2246467991473532e-16,-1.0,Clouds,High
279.45,0.0,0.0,90,2013-04-22 13:00:00,4907,13,Monday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,High
280.36,0.0,0.0,90,2013-04-22 14:00:00,5183,14,Monday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clouds,Very High
280.99,0.0,0.0,90,2013-04-22 15:00:00,5728,15,Monday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clouds,Very High
281.35,0.0,0.0,75,2013-04-22 16:00:00,5768,16,Monday,0,0,1,-0.8660254037844385,-0.5000000000000004,Rain,Very High
281.68,0.0,0.0,90,2013-04-22 17:00:00,5376,17,Monday,0,0,1,-0.9659258262890683,-0.25881904510252063,Rain,Very High
281.11,0.0,0.0,90,2013-04-22 18:00:00,3780,18,Monday,0,0,0,-1.0,-1.8369701987210297e-16,Rain,High
281.07,0.0,0.0,90,2013-04-22 19:00:00,2422,19,Monday,0,0,0,-0.9659258262890684,0.2588190451025203,Rain,Medium
281.01,0.0,0.0,90,2013-04-22 20:00:00,2063,20,Monday,0,0,0,-0.8660254037844386,0.5000000000000001,Mist,Medium
280.6,0.0,0.0,90,2013-04-22 21:00:00,1627,21,Monday,0,0,0,-0.7071067811865477,0.7071067811865474,Clouds,Medium
279.66,0.0,0.0,90,2013-04-22 22:00:00,1134,22,Monday,0,0,0,-0.5000000000000004,0.8660254037844384,Clouds,Low
278.21,0.0,0.0,90,2013-04-22 23:00:00,830,23,Monday,0,0,0,-0.25881904510252157,0.9659258262890681,Mist,Low
277.34,0.0,0.0,90,2013-04-23 00:00:00,460,0,Tuesday,0,0,0,0.0,1.0,Clouds,Low
276.99,0.0,0.0,90,2013-04-23 01:00:00,274,1,Tuesday,0,0,0,0.25881904510252074,0.9659258262890683,Mist,Low
276.4,0.0,0.0,90,2013-04-23 02:00:00,240,2,Tuesday,0,0,0,0.49999999999999994,0.8660254037844387,Mist,Low
275.95,0.0,0.0,90,2013-04-23 03:00:00,329,3,Tuesday,0,0,0,0.7071067811865476,0.7071067811865476,Mist,Low
275.67,0.0,0.0,90,2013-04-23 04:00:00,797,4,Tuesday,0,0,0,0.8660254037844386,0.5000000000000001,Mist,Low
275.49,0.0,0.0,90,2013-04-23 05:00:00,2580,5,Tuesday,0,0,0,0.9659258262890683,0.25881904510252074,Clouds,Medium
275.17,0.0,0.0,90,2013-04-23 06:00:00,5461,6,Tuesday,0,0,1,1.0,6.123233995736766e-17,Clouds,Very High
275.13,0.0,0.0,90,2013-04-23 07:00:00,6078,7,Tuesday,0,0,1,0.9659258262890683,-0.25881904510252063,Clouds,Very High
275.38,0.0,0.0,75,2013-04-23 08:00:00,5022,8,Tuesday,0,0,1,0.8660254037844387,-0.4999999999999998,Clouds,Very High
276.07,0.0,0.0,90,2013-04-23 09:00:00,4820,9,Tuesday,0,0,0,0.7071067811865476,-0.7071067811865475,Clouds,High
276.76,0.0,0.0,75,2013-04-23 10:00:00,4361,10,Tuesday,0,0,0,0.49999999999999994,-0.8660254037844387,Clouds,High
277.9,0.0,0.0,75,2013-04-23 11:00:00,4619,11,Tuesday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,High
278.55,0.0,0.0,75,2013-04-23 12:00:00,4862,12,Tuesday,0,0,0,1.2246467991473532e-16,-1.0,Clouds,High
278.7,0.0,0.0,90,2013-04-23 13:00:00,4615,13,Tuesday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,High
278.1,0.0,0.0,90,2013-04-23 14:00:00,5115,14,Tuesday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clouds,Very High
277.12,0.0,0.0,90,2013-04-23 15:00:00,5544,15,Tuesday,0,0,1,-0.7071067811865471,-0.7071067811865479,Snow,Very High
276.33,0.0,0.0,90,2013-04-23 16:00:00,6519,16,Tuesday,0,0,1,-0.8660254037844385,-0.5000000000000004,Snow,Very High
275.15,0.0,0.0,90,2013-04-23 17:00:00,6345,17,Tuesday,0,0,1,-0.9659258262890683,-0.25881904510252063,Snow,Very High
273.89,0.0,0.0,90,2013-04-23 18:00:00,4641,18,Tuesday,0,0,0,-1.0,-1.8369701987210297e-16,Snow,High
273.61,0.0,0.0,90,2013-04-23 19:00:00,3181,19,Tuesday,0,0,0,-0.9659258262890684,0.2588190451025203,Mist,Medium
273.41,0.0,0.0,90,2013-04-23 20:00:00,2904,20,Tuesday,0,0,0,-0.8660254037844386,0.5000000000000001,Snow,Medium
273.34,0.0,0.0,90,2013-04-23 21:00:00,3923,21,Tuesday,0,0,0,-0.7071067811865477,0.7071067811865474,Snow,High
273.26,0.0,0.0,90,2013-04-23 22:00:00,2846,22,Tuesday,0,0,0,-0.5000000000000004,0.8660254037844384,Snow,Medium
273.2,0.0,0.0,90,2013-04-23 23:00:00,1179,23,Tuesday,0,0,0,-0.25881904510252157,0.9659258262890681,Mist,Low
273.16,0.0,0.0,90,2013-04-24 00:00:00,555,0,Wednesday,0,0,0,0.0,1.0,Snow,Low
273.08,0.0,0.0,90,2013-04-24 01:00:00,362,1,Wednesday,0,0,0,0.25881904510252074,0.9659258262890683,Snow,Low
272.86,0.0,0.0,90,2013-04-24 02:00:00,276,2,Wednesday,0,0,0,0.49999999999999994,0.8660254037844387,Snow,Low
272.73,0.0,0.0,90,2013-04-24 03:00:00,340,3,Wednesday,0,0,0,0.7071067811865476,0.7071067811865476,Snow,Low
272.37,0.0,0.0,90,2013-04-24 04:00:00,759,4,Wednesday,0,0,0,0.8660254037844386,0.5000000000000001,Mist,Low
272.0,0.0,0.0,75,2013-04-24 05:00:00,2615,5,Wednesday,0,0,0,0.9659258262890683,0.25881904510252074,Snow,Medium
271.68,0.0,0.0,90,2013-04-24 06:00:00,5994,6,Wednesday,0,0,1,1.0,6.123233995736766e-17,Clouds,Very High
271.21,0.0,0.0,75,2013-04-24 08:00:00,6606,8,Wednesday,0,0,1,0.8660254037844387,-0.4999999999999998,Clouds,Very High
272.24,0.0,0.0,40,2013-04-24 09:00:00,5220,9,Wednesday,0,0,0,0.7071067811865476,-0.7071067811865475,Clouds,Very High
273.06,0.0,0.0,20,2013-04-24 10:00:00,4675,10,Wednesday,0,0,0,0.49999999999999994,-0.8660254037844387,Clouds,High
273.91,0.0,0.0,1,2013-04-24 11:00:00,4899,11,Wednesday,0,0,0,0.258819045102521,-0.9659258262890682,Clear,High
275.19,0.0,0.0,40,2013-04-24 12:00:00,5149,12,Wednesday,0,0,0,1.2246467991473532e-16,-1.0,Clouds,Very High
275.68,0.0,0.0,1,2013-04-24 13:00:00,5086,13,Wednesday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clear,Very High
276.77,0.0,0.0,40,2013-04-24 14:00:00,5413,14,Wednesday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clouds,Very High
277.51,0.0,0.0,75,2013-04-24 15:00:00,6073,15,Wednesday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clouds,Very High
277.81,0.0,0.0,40,2013-04-24 16:00:00,6725,16,Wednesday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clouds,Very High
278.07,0.0,0.0,40,2013-04-24 17:00:00,6454,17,Wednesday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Very High
278.16,0.0,0.0,20,2013-04-24 18:00:00,4606,18,Wednesday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
277.86,0.0,0.0,5,2013-04-24 19:00:00,3266,19,Wednesday,0,0,0,-0.9659258262890684,0.2588190451025203,Clear,Medium
276.56,0.0,0.0,1,2013-04-24 20:00:00,2963,20,Wednesday,0,0,0,-0.8660254037844386,0.5000000000000001,Clear,Medium
274.92,0.0,0.0,1,2013-04-24 21:00:00,2705,21,Wednesday,0,0,0,-0.7071067811865477,0.7071067811865474,Clear,Medium
274.07,0.0,0.0,1,2013-04-24 22:00:00,1751,22,Wednesday,0,0,0,-0.5000000000000004,0.8660254037844384,Clear,Medium
273.24,0.0,0.0,1,2013-04-24 23:00:00,1009,23,Wednesday,0,0,0,-0.25881904510252157,0.9659258262890681,Clear,Low
272.55,0.0,0.0,1,2013-04-25 00:00:00,571,0,Thursday,0,0,0,0.0,1.0,Clear,Low
271.85,0.0,0.0,1,2013-04-25 01:00:00,350,1,Thursday,0,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
271.29,0.0,0.0,1,2013-04-25 02:00:00,276,2,Thursday,0,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
270.58,0.0,0.0,1,2013-04-25 03:00:00,314,3,Thursday,0,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
270.26,0.0,0.0,1,2013-04-25 04:00:00,733,4,Thursday,0,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
270.11,0.0,0.0,1,2013-04-25 05:00:00,2720,5,Thursday,0,0,0,0.9659258262890683,0.25881904510252074,Clear,Medium
270.08,0.0,0.0,20,2013-04-25 06:00:00,5924,6,Thursday,0,0,1,1.0,6.123233995736766e-17,Clouds,Very High
270.48,0.0,0.0,1,2013-04-25 07:00:00,6766,7,Thursday,0,0,1,0.9659258262890683,-0.25881904510252063,Clear,Very High
272.21,0.0,0.0,1,2013-04-25 08:00:00,6470,8,Thursday,0,0,1,0.8660254037844387,-0.4999999999999998,Clear,Very High
274.34,0.0,0.0,1,2013-04-25 09:00:00,5236,9,Thursday,0,0,0,0.7071067811865476,-0.7071067811865475,Clear,Very High
276.58,0.0,0.0,1,2013-04-25 10:00:00,4604,10,Thursday,0,0,0,0.49999999999999994,-0.8660254037844387,Clear,High
278.87,0.0,0.0,20,2013-04-25 11:00:00,5014,11,Thursday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,Very High
280.6,0.0,0.0,40,2013-04-25 12:00:00,5287,12,Thursday,0,0,0,1.2246467991473532e-16,-1.0,Clouds,Very High
281.49,0.0,0.0,75,2013-04-25 13:00:00,5213,13,Thursday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,Very High
282.69,0.0,0.0,40,2013-04-25 14:00:00,5738,14,Thursday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clouds,Very High
282.76,0.0,0.0,90,2013-04-25 15:00:00,6527,15,Thursday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clouds,Very High
282.08,0.0,0.0,75,2013-04-25 16:00:00,6813,16,Thursday,0,0,1,-0.8660254037844385,-0.5000000000000004,Rain,Very High
281.36,0.0,0.0,90,2013-04-25 17:00:00,6598,17,Thursday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Very High
278.63,0.0,0.0,90,2013-04-25 18:00:00,5020,18,Thursday,0,0,0,-1.0,-1.8369701987210297e-16,Rain,Very High
277.49,0.0,0.0,90,2013-04-25 19:00:00,3651,19,Thursday,0,0,0,-0.9659258262890684,0.2588190451025203,Clouds,High
276.39,0.0,0.0,90,2013-04-25 20:00:00,3271,20,Thursday,0,0,0,-0.8660254037844386,0.5000000000000001,Rain,Medium
275.56,0.0,0.0,75,2013-04-25 21:00:00,2980,21,Thursday,0,0,0,-0.7071067811865477,0.7071067811865474,Rain,Medium
275.36,0.0,0.0,75,2013-04-25 22:00:00,2331,22,Thursday,0,0,0,-0.5000000000000004,0.8660254037844384,Clouds,Medium
275.42,0.0,0.0,75,2013-04-25 23:00:00,1267,23,Thursday,0,0,0,-0.25881904510252157,0.9659258262890681,Clouds,Medium
275.24,0.0,0.0,75,2013-04-26 00:00:00,736,0,Friday,0,0,0,0.0,1.0,Rain,Low
274.79,0.0,0.0,90,2013-04-26 01:00:00,429,1,Friday,0,0,0,0.25881904510252074,0.9659258262890683,Clouds,Low
274.51,0.0,0.0,90,2013-04-26 02:00:00,329,2,Friday,0,0,0,0.49999999999999994,0.8660254037844387,Clouds,Low
274.39,0.0,0.0,90,2013-04-26 03:00:00,296,3,Friday,0,0,0,0.7071067811865476,0.7071067811865476,Clouds,Low
273.97,0.0,0.0,90,2013-04-26 04:00:00,728,4,Friday,0,0,0,0.8660254037844386,0.5000000000000001,Clouds,Low
273.75,0.0,0.0,90,2013-04-26 05:00:00,2473,5,Friday,0,0,0,0.9659258262890683,0.25881904510252074,Clouds,Medium
273.27,0.0,0.0,40,2013-04-26 06:00:00,5332,6,Friday,0,0,1,1.0,6.123233995736766e-17,Clouds,Very High
273.19,0.0,0.0,40,2013-04-26 07:00:00,7009,7,Friday,0,0,1,0.9659258262890683,-0.25881904510252063,Clouds,Very High
274.89,0.0,0.0,75,2013-04-26 09:00:00,5645,9,Friday,0,0,0,0.7071067811865476,-0.7071067811865475,Clouds,Very High
275.6,0.0,0.0,75,2013-04-26 10:00:00,5217,10,Friday,0,0,0,0.49999999999999994,-0.8660254037844387,Clouds,Very High
276.55,0.0,0.0,75,2013-04-26 11:00:00,5594,11,Friday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,Very High
278.03,0.0,0.0,40,2013-04-26 12:00:00,5703,12,Friday,0,0,0,1.2246467991473532e-16,-1.0,Clouds,Very High
279.31,0.0,0.0,20,2013-04-26 13:00:00,5475,13,Friday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,Very High
280.63,0.0,0.0,20,2013-04-26 14:00:00,6189,14,Friday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clouds,Very High
281.8,0.0,0.0,40,2013-04-26 15:00:00,6539,15,Friday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clouds,Very High
282.58,0.0,0.0,20,2013-04-26 16:00:00,6610,16,Friday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clouds,Very High
283.03,0.0,0.0,40,2013-04-26 17:00:00,6174,17,Friday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Very High
283.19,0.0,0.0,40,2013-04-26 18:00:00,5232,18,Friday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,Very High
282.75,0.0,0.0,75,2013-04-26 19:00:00,3919,19,Friday,0,0,0,-0.9659258262890684,0.2588190451025203,Clouds,High
281.7,0.0,0.0,75,2013-04-26 20:00:00,3508,20,Friday,0,0,0,-0.8660254037844386,0.5000000000000001,Clouds,High
281.01,0.0,0.0,90,2013-04-26 21:00:00,4489,21,Friday,0,0,0,-0.7071067811865477,0.7071067811865474,Clouds,High
280.52,0.0,0.0,90,2013-04-26 22:00:00,3611,22,Friday,0,0,0,-0.5000000000000004,0.8660254037844384,Clouds,High
280.34,0.0,0.0,90,2013-04-26 23:00:00,2158,23,Friday,0,0,0,-0.25881904510252157,0.9659258262890681,Clouds,Medium
280.31,0.0,0.0,75,2013-04-27 00:00:00,1270,0,Saturday,1,0,0,0.0,1.0,Clouds,Medium
280.41,0.0,0.0,75,2013-04-27 01:00:00,753,1,Saturday,1,0,0,0.25881904510252074,0.9659258262890683,Thunderstorm,Low
280.5,0.0,0.0,75,2013-04-27 02:00:00,600,2,Saturday,1,0,0,0.49999999999999994,0.8660254037844387,Clouds,Low
281.03,0.0,0.0,90,2013-04-27 03:00:00,383,3,Saturday,1,0,0,0.7071067811865476,0.7071067811865476,Rain,Low
281.14,0.0,0.0,90,2013-04-27 04:00:00,371,4,Saturday,1,0,0,0.8660254037844386,0.5000000000000001,Rain,Low
280.9,0.0,0.0,90,2013-04-27 05:00:00,684,5,Saturday,1,0,0,0.9659258262890683,0.25881904510252074,Clouds,Low
280.88,0.0,0.0,75,2013-04-27 06:00:00,1400,6,Saturday,1,0,0,1.0,6.123233995736766e-17,Clouds,Medium
280.91,0.0,0.0,40,2013-04-27 07:00:00,2381,7,Saturday,1,0,0,0.9659258262890683,-0.25881904510252063,Clouds,Medium
282.57,0.0,0.0,20,2013-04-27 08:00:00,3535,8,Saturday,1,0,0,0.8660254037844387,-0.4999999999999998,Clouds,High
285.27,0.0,0.0,1,2013-04-27 09:00:00,4332,9,Saturday,1,0,0,0.7071067811865476,-0.7071067811865475,Clear,High
286.61,0.0,0.0,1,2013-04-27 10:00:00,4575,10,Saturday,1,0,0,0.49999999999999994,-0.8660254037844387,Clear,High
288.86,0.0,0.0,20,2013-04-27 11:00:00,4927,11,Saturday,1,0,0,0.258819045102521,-0.9659258262890682,Clouds,High
289.7,0.0,0.0,1,2013-04-27 12:00:00,5385,12,Saturday,1,0,0,1.2246467991473532e-16,-1.0,Clear,Very High
290.97,0.0,0.0,1,2013-04-27 13:00:00,5426,13,Saturday,1,0,0,-0.2588190451025208,-0.9659258262890683,Clear,Very High
292.59,0.0,0.0,1,2013-04-27 14:00:00,5361,14,Saturday,1,0,0,-0.4999999999999997,-0.8660254037844388,Clear,Very High
293.41,0.0,0.0,1,2013-04-27 15:00:00,4749,15,Saturday,1,0,0,-0.7071067811865471,-0.7071067811865479,Clear,High
294.13,0.0,0.0,1,2013-04-27 16:00:00,4797,16,Saturday,1,0,0,-0.8660254037844385,-0.5000000000000004,Clear,High
294.61,0.0,0.0,1,2013-04-27 17:00:00,4393,17,Saturday,1,0,0,-0.9659258262890683,-0.25881904510252063,Clear,High
294.47,0.0,0.0,1,2013-04-27 18:00:00,4036,18,Saturday,1,0,0,-1.0,-1.8369701987210297e-16,Clear,High
294.04,0.0,0.0,1,2013-04-27 19:00:00,3582,19,Saturday,1,0,0,-0.9659258262890684,0.2588190451025203,Clear,High
292.83,0.0,0.0,1,2013-04-27 20:00:00,3335,20,Saturday,1,0,0,-0.8660254037844386,0.5000000000000001,Clear,Medium
289.38,0.0,0.0,1,2013-04-27 21:00:00,3075,21,Saturday,1,0,0,-0.7071067811865477,0.7071067811865474,Clear,Medium
287.88,0.0,0.0,1,2013-04-27 22:00:00,2853,22,Saturday,1,0,0,-0.5000000000000004,0.8660254037844384,Clear,Medium
286.26,0.0,0.0,1,2013-04-27 23:00:00,2265,23,Saturday,1,0,0,-0.25881904510252157,0.9659258262890681,Clear,Medium
285.08,0.0,0.0,1,2013-04-28 00:00:00,1446,0,Sunday,1,0,0,0.0,1.0,Clear,Medium
283.88,0.0,0.0,1,2013-04-28 01:00:00,819,1,Sunday,1,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
281.4,0.0,0.0,1,2013-04-28 02:00:00,604,2,Sunday,1,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
280.41,0.0,0.0,1,2013-04-28 03:00:00,390,3,Sunday,1,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
279.36,0.0,0.0,1,2013-04-28 04:00:00,284,4,Sunday,1,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
278.42,0.0,0.0,1,2013-04-28 05:00:00,493,5,Sunday,1,0,0,0.9659258262890683,0.25881904510252074,Clear,Low
277.85,0.0,0.0,20,2013-04-28 06:00:00,878,6,Sunday,1,0,0,1.0,6.123233995736766e-17,Clouds,Low
277.64,0.0,0.0,1,2013-04-28 07:00:00,1320,7,Sunday,1,0,0,0.9659258262890683,-0.25881904510252063,Clear,Medium
280.22,0.0,0.0,1,2013-04-28 08:00:00,2076,8,Sunday,1,0,0,0.8660254037844387,-0.4999999999999998,Clear,Medium
284.48,0.0,0.0,40,2013-04-28 09:00:00,3076,9,Sunday,1,0,0,0.7071067811865476,-0.7071067811865475,Clouds,Medium
288.12,0.0,0.0,1,2013-04-28 10:00:00,3918,10,Sunday,1,0,0,0.49999999999999994,-0.8660254037844387,Clear,High
290.23,0.0,0.0,1,2013-04-28 11:00:00,4361,11,Sunday,1,0,0,0.258819045102521,-0.9659258262890682,Clear,High
292.58,0.0,0.0,1,2013-04-28 12:00:00,5034,12,Sunday,1,0,0,1.2246467991473532e-16,-1.0,Clear,Very High
293.69,0.0,0.0,1,2013-04-28 13:00:00,4612,13,Sunday,1,0,0,-0.2588190451025208,-0.9659258262890683,Clear,High
295.0,0.0,0.0,1,2013-04-28 14:00:00,4546,14,Sunday,1,0,0,-0.4999999999999997,-0.8660254037844388,Clear,High
295.56,0.0,0.0,1,2013-04-28 15:00:00,4425,15,Sunday,1,0,0,-0.7071067811865471,-0.7071067811865479,Clear,High
295.89,0.0,0.0,1,2013-04-28 16:00:00,4475,16,Sunday,1,0,0,-0.8660254037844385,-0.5000000000000004,Clear,High
296.15,0.0,0.0,1,2013-04-28 17:00:00,4252,17,Sunday,1,0,0,-0.9659258262890683,-0.25881904510252063,Clear,High
295.92,0.0,0.0,1,2013-04-28 18:00:00,3909,18,Sunday,1,0,0,-1.0,-1.8369701987210297e-16,Clear,High
295.48,0.0,0.0,1,2013-04-28 19:00:00,2967,19,Sunday,1,0,0,-0.9659258262890684,0.2588190451025203,Clear,Medium
294.06,0.0,0.0,1,2013-04-28 20:00:00,2697,20,Sunday,1,0,0,-0.8660254037844386,0.5000000000000001,Clear,Medium
291.82,0.0,0.0,1,2013-04-28 21:00:00,2353,21,Sunday,1,0,0,-0.7071067811865477,0.7071067811865474,Clear,Medium
290.32,0.0,0.0,1,2013-04-28 22:00:00,2288,22,Sunday,1,0,0,-0.5000000000000004,0.8660254037844384,Clear,Medium
289.48,0.0,0.0,1,2013-04-28 23:00:00,2372,23,Sunday,1,0,0,-0.25881904510252157,0.9659258262890681,Clear,Medium
288.53,0.0,0.0,1,2013-04-29 00:00:00,578,0,Monday,0,0,0,0.0,1.0,Clear,Low
287.77,0.0,0.0,1,2013-04-29 01:00:00,383,1,Monday,0,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
286.75,0.0,0.0,1,2013-04-29 02:00:00,267,2,Monday,0,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
285.89,0.0,0.0,1,2013-04-29 03:00:00,274,3,Monday,0,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
285.29,0.0,0.0,1,2013-04-29 04:00:00,749,4,Monday,0,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
284.73,0.0,0.0,1,2013-04-29 05:00:00,2608,5,Monday,0,0,0,0.9659258262890683,0.25881904510252074,Clear,Medium
284.25,0.0,0.0,1,2013-04-29 06:00:00,5783,6,Monday,0,0,1,1.0,6.123233995736766e-17,Clear,Very High
283.86,0.0,0.0,1,2013-04-29 07:00:00,6851,7,Monday,0,0,1,0.9659258262890683,-0.25881904510252063,Clear,Very High
284.86,0.0,0.0,1,2013-04-29 08:00:00,6387,8,Monday,0,0,1,0.8660254037844387,-0.4999999999999998,Clear,Very High
286.96,0.0,0.0,1,2013-04-29 09:00:00,5104,9,Monday,0,0,0,0.7071067811865476,-0.7071067811865475,Clear,Very High
289.51,0.0,0.0,1,2013-04-29 10:00:00,4378,10,Monday,0,0,0,0.49999999999999994,-0.8660254037844387,Clear,High
291.77,0.0,0.0,1,2013-04-29 11:00:00,4641,11,Monday,0,0,0,0.258819045102521,-0.9659258262890682,Clear,High
293.76,0.0,0.0,1,2013-04-29 12:00:00,4889,12,Monday,0,0,0,1.2246467991473532e-16,-1.0,Clear,High
295.26,0.0,0.0,1,2013-04-29 13:00:00,4845,13,Monday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clear,High
295.99,0.0,0.0,1,2013-04-29 14:00:00,5245,14,Monday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clear,Very High
298.04,0.0,0.0,1,2013-04-29 15:00:00,5654,15,Monday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clear,Very High
299.19,0.0,0.0,1,2013-04-29 16:00:00,6271,16,Monday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clear,Very High
299.4,0.0,0.0,40,2013-04-29 17:00:00,5956,17,Monday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Very High
298.66,0.0,0.0,40,2013-04-29 18:00:00,4489,18,Monday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
296.55,0.0,0.0,75,2013-04-29 19:00:00,3340,19,Monday,0,0,0,-0.9659258262890684,0.2588190451025203,Clouds,Medium
294.06,0.0,0.0,1,2013-04-29 20:00:00,2883,20,Monday,0,0,0,-0.8660254037844386,0.5000000000000001,Clear,Medium
293.17,0.0,0.0,40,2013-04-29 21:00:00,2728,21,Monday,0,0,0,-0.7071067811865477,0.7071067811865474,Clouds,Medium
289.77,0.0,0.0,90,2013-04-29 22:00:00,1848,22,Monday,0,0,0,-0.5000000000000004,0.8660254037844384,Rain,Medium
287.99,0.0,0.0,90,2013-04-29 23:00:00,954,23,Monday,0,0,0,-0.25881904510252157,0.9659258262890681,Rain,Low
286.81,0.0,0.0,1,2013-04-30 00:00:00,563,0,Tuesday,0,0,0,0.0,1.0,Clear,Low
285.89,0.0,0.0,40,2013-04-30 01:00:00,336,1,Tuesday,0,0,0,0.25881904510252074,0.9659258262890683,Clouds,Low
285.43,0.0,0.0,75,2013-04-30 02:00:00,275,2,Tuesday,0,0,0,0.49999999999999994,0.8660254037844387,Clouds,Low
285.22,0.0,0.0,1,2013-04-30 03:00:00,328,3,Tuesday,0,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
284.3,0.0,0.0,1,2013-04-30 04:00:00,764,4,Tuesday,0,0,0,0.8660254037844386,0.5000000000000001,Mist,Low
283.29,0.0,0.0,1,2013-04-30 05:00:00,2679,5,Tuesday,0,0,0,0.9659258262890683,0.25881904510252074,Mist,Medium
281.83,0.0,0.0,40,2013-04-30 06:00:00,6032,6,Tuesday,0,0,1,1.0,6.123233995736766e-17,Clouds,Very High
281.85,0.0,0.0,1,2013-04-30 07:00:00,7217,7,Tuesday,0,0,1,0.9659258262890683,-0.25881904510252063,Clear,Very High
282.3,0.0,0.0,1,2013-04-30 08:00:00,6401,8,Tuesday,0,0,1,0.8660254037844387,-0.4999999999999998,Clear,Very High
283.79,0.0,0.0,1,2013-04-30 09:00:00,5329,9,Tuesday,0,0,0,0.7071067811865476,-0.7071067811865475,Clear,Very High
286.43,0.0,0.0,40,2013-04-30 10:00:00,4541,10,Tuesday,0,0,0,0.49999999999999994,-0.8660254037844387,Clouds,High
287.63,0.0,0.0,1,2013-04-30 11:00:00,4780,11,Tuesday,0,0,0,0.258819045102521,-0.9659258262890682,Clear,High
289.88,0.0,0.0,1,2013-04-30 12:00:00,5082,12,Tuesday,0,0,0,1.2246467991473532e-16,-1.0,Clear,Very High
293.0,0.0,0.0,20,2013-04-30 13:00:00,5005,13,Tuesday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,Very High
293.66,0.0,0.0,1,2013-04-30 14:00:00,5399,14,Tuesday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clear,Very High
294.95,0.0,0.0,1,2013-04-30 15:00:00,6065,15,Tuesday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clear,Very High
295.68,0.0,0.0,1,2013-04-30 16:00:00,6725,16,Tuesday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clear,Very High
296.04,0.0,0.0,1,2013-04-30 17:00:00,6220,17,Tuesday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clear,Very High
295.83,0.0,0.0,1,2013-04-30 18:00:00,4533,18,Tuesday,0,0,0,-1.0,-1.8369701987210297e-16,Clear,High
295.67,0.0,0.0,1,2013-04-30 19:00:00,3337,19,Tuesday,0,0,0,-0.9659258262890684,0.2588190451025203,Clear,Medium
294.5,0.0,0.0,40,2013-04-30 20:00:00,2932,20,Tuesday,0,0,0,-0.8660254037844386,0.5000000000000001,Clouds,Medium
292.8,0.0,0.0,1,2013-04-30 21:00:00,2699,21,Tuesday,0,0,0,-0.7071067811865477,0.7071067811865474,Clear,Medium
